donor_id,donor_type,food_type,category,quantity_kg,expiry_hours,lat,long,city,pickup_status,receiver_id,distance_km,pickup_time_hours,waste_risk,co2_per_kg,methane_factor,water_usage,uncertainty_factor
D6237,restaurant,nasi putih,fruit,14.8,11.0,-0.5106444736524383,117.16557160218828,Samarinda,completed,R8,4.96,2.23,medium,2.5766666666666667,0.585,4120.666666666667,1.05
D6238,restaurant,ayam goreng,fruit,21.4,20.0,-0.5158283297390733,117.13540309041268,Samarinda,failed,R7,2.33,3.22,low,4.82,0.18,962.0,1.025
D6239,restaurant,roti tawar,vegetable,25.2,24.0,-0.5049284955566002,117.14636123664268,Samarinda,completed,R11,6.56,2.23,high,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D6240,supermarket,salad,fruit,25.8,8.0,-0.5125649718326021,117.16794830886884,Samarinda,pending,Unknown,1.27,1.14,low,1.595,1.25,2271.6,0.972
D6241,supermarket,salad,fruit,16.1,23.0,-0.4998756822311608,117.15677404713529,Samarinda,completed,R19,5.56,2.95,low,1.595,1.25,2271.6,0.972
D6242,restaurant,sayur sop,protein,16.1,6.0,-0.4907658723295507,117.13397909228895,Samarinda,completed,R11,3.54,2.23,low,1.34,0.91,2571.0,1.0266666666666666
D6243,hotel,nasi goreng,protein,16.1,6.0,-0.4869981928296372,117.14056074242322,Samarinda,completed,R18,0.52,3.59,high,2.242,1.2075,2896.0,0.956
D6244,supermarket,nasi goreng,karbohidrat,28.5,10.0,-0.5174712957673051,117.16204754455217,Samarinda,completed,R17,2.44,2.59,low,2.242,1.2075,2896.0,0.956
D6245,supermarket,roti tawar,karbohidrat,2.5,37.0,-0.498850074741939,117.14421523602296,Samarinda,pending,R8,4.12,2.23,high,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D6246,supermarket,salad,protein,18.9,39.0,-0.495479843638115,117.15256037211,Samarinda,failed,R8,3.09,2.71,medium,1.595,1.25,2271.6,0.972
D6247,restaurant,buah apel,fruit,29.4,20.0,-0.484814229568236,117.1358548890135,Samarinda,completed,R12,5.22,2.81,low,2.242,0.825,2755.5,1.13
D6248,supermarket,salad,vegetable,11.8,15.0,-0.4816312083781654,117.15412809935084,Samarinda,failed,R1,6.43,2.53,medium,1.595,1.25,2271.6,0.972
D6249,supermarket,buah apel,protein,15.8,24.0,-0.5042347231564038,117.15190893157688,Samarinda,pending,R20,2.94,3.29,low,2.242,0.825,2755.5,1.13
D6250,supermarket,salad,karbohidrat,2.5,47.0,-0.5087332169674093,117.13536360795254,Samarinda,failed,R3,4.04,1.87,low,1.595,1.25,2271.6,0.972
D6251,supermarket,nasi putih,karbohidrat,16.6,46.0,-0.5111794253602522,117.15532684148172,Samarinda,failed,R5,3.7,3.45,high,2.5766666666666667,0.585,4120.666666666667,1.05
D6252,restaurant,buah apel,vegetable,9.5,23.0,-0.508527790153986,117.14313944677151,Samarinda,pending,R10,1.95,3.8,high,2.242,0.825,2755.5,1.13
D6253,supermarket,nasi putih,fruit,17.5,24.0,-0.4846688397623881,117.1395174782074,Samarinda,failed,Unknown,5.96,1.55,high,2.5766666666666667,0.585,4120.666666666667,1.05
D6254,restaurant,ayam bakar,protein,17.3,24.0,-0.5169394377369693,117.14741479714915,Samarinda,pending,Unknown,3.7,3.35,low,4.98,0.61,4848.0,0.965
D6255,hotel,ayam goreng,vegetable,29.8,39.0,-0.5013738196859023,117.1430706344883,Samarinda,completed,R16,6.23,2.23,high,4.82,0.18,962.0,1.025
D6256,hotel,nasi putih,vegetable,18.5,32.0,-0.5171370907770442,117.13288214733409,Samarinda,completed,R2,2.36,2.89,medium,2.5766666666666667,0.585,4120.666666666667,1.05
D6257,supermarket,nasi goreng,karbohidrat,24.1,19.0,-0.5073721507241513,117.1635386074574,Samarinda,failed,Unknown,2.18,2.46,medium,2.242,1.2075,2896.0,0.956
D6258,restaurant,ayam goreng,karbohidrat,16.1,10.0,-0.4977441457741639,117.14467996796316,Samarinda,failed,R7,3.05,0.87,high,4.82,0.18,962.0,1.025
D6259,supermarket,roti tawar,fruit,15.4,25.0,-0.4800521975773982,117.16467944394796,Samarinda,failed,Unknown,1.57,2.4,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D6260,hotel,nasi putih,protein,20.1,23.0,-0.4861320183036068,117.16090540548248,Samarinda,completed,R1,0.54,2.23,low,2.5766666666666667,0.585,4120.666666666667,1.05
D6261,supermarket,ayam goreng,protein,5.3,23.0,-0.5044728914118648,117.1593653508056,Samarinda,failed,R18,2.56,2.22,medium,4.82,0.18,962.0,1.025
D6262,hotel,sayur sop,protein,16.8,47.0,-0.4995851749363513,117.16025548215612,Samarinda,completed,R2,6.08,2.38,medium,1.34,0.91,2571.0,1.0266666666666666
D6263,supermarket,nasi goreng,protein,13.9,36.0,-0.4877542602599083,117.13234255738116,Samarinda,failed,R10,6.59,2.32,high,2.242,1.2075,2896.0,0.956
D6264,restaurant,buah apel,karbohidrat,26.5,6.0,-0.5101205734958545,117.14871423522644,Samarinda,pending,R14,5.86,3.66,low,2.242,0.825,2755.5,1.13
D6265,restaurant,buah apel,vegetable,18.1,39.0,-0.5037712708214254,117.13045811556022,Samarinda,failed,R12,2.04,0.57,medium,2.242,0.825,2755.5,1.13
D6266,restaurant,salad,fruit,16.1,8.0,-0.4912061763301565,117.14165408999912,Samarinda,pending,Unknown,4.52,1.42,low,1.595,1.25,2271.6,0.972
D6267,restaurant,nasi goreng,fruit,16.1,43.0,-0.4929068594401109,117.14164346480516,Samarinda,failed,R15,5.08,2.23,medium,2.242,1.2075,2896.0,0.956
D6268,supermarket,nasi putih,protein,16.1,40.0,-0.5022942416731816,117.15375652791172,Samarinda,pending,Unknown,4.08,2.23,high,2.5766666666666667,0.585,4120.666666666667,1.05
D6269,supermarket,ayam goreng,vegetable,27.9,44.0,-0.5173644077459215,117.16230290861088,Samarinda,pending,R18,0.66,1.15,medium,4.82,0.18,962.0,1.025
D6270,hotel,ayam goreng,karbohidrat,24.9,6.0,-0.4820627108733519,117.15813979050712,Samarinda,failed,Unknown,0.6,1.4,medium,4.82,0.18,962.0,1.025
D6271,restaurant,roti tawar,fruit,7.9,7.0,-0.5005787066257912,117.1621943888944,Samarinda,pending,R14,5.95,0.55,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D6272,restaurant,roti tawar,vegetable,18.1,2.0,-0.491222272315208,117.15324108802318,Samarinda,completed,R5,2.57,3.47,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D6273,hotel,sayur sop,karbohidrat,5.8,14.0,-0.5009258108524104,117.14174545851452,Samarinda,pending,R12,6.9,3.06,high,1.34,0.91,2571.0,1.0266666666666666
D6274,hotel,roti tawar,fruit,21.6,24.0,-0.4907085909629557,117.14828023939128,Samarinda,failed,R19,4.59,2.77,high,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D6275,supermarket,nasi goreng,protein,5.1,37.0,-0.5073819182508034,117.13407657649478,Samarinda,pending,R9,5.38,3.13,medium,2.242,1.2075,2896.0,0.956
D6276,hotel,sayur sop,karbohidrat,14.2,40.0,-0.4901826879850157,117.1532994721826,Samarinda,pending,Unknown,6.66,1.47,medium,1.34,0.91,2571.0,1.0266666666666666
D6277,restaurant,ayam goreng,protein,16.1,11.0,-0.5061285497100726,117.165282706697,Samarinda,completed,R10,2.88,2.63,high,4.82,0.18,962.0,1.025
D6278,restaurant,nasi putih,fruit,16.1,6.0,-0.4835639669598494,117.15287860333711,Samarinda,pending,R2,0.67,2.23,low,2.5766666666666667,0.585,4120.666666666667,1.05
D6279,hotel,sayur sop,fruit,17.5,48.0,-0.4958769944231573,117.15871026726067,Samarinda,pending,R14,4.55,1.66,high,1.34,0.91,2571.0,1.0266666666666666
D6280,hotel,ayam goreng,protein,5.0,18.0,-0.5191446715844488,117.15918129026548,Samarinda,completed,R20,3.76,0.92,medium,4.82,0.18,962.0,1.025
D6281,hotel,nasi putih,fruit,3.7,21.0,-0.483565183729189,117.13417703801616,Samarinda,failed,R18,2.46,2.74,medium,2.5766666666666667,0.585,4120.666666666667,1.05
D6282,hotel,ayam bakar,vegetable,21.7,6.0,-0.484421789166443,117.15030798830024,Samarinda,completed,R4,4.67,1.17,medium,4.98,0.61,4848.0,0.965
D6283,hotel,nasi goreng,fruit,8.9,46.0,-0.4848915020379735,117.14208037898544,Samarinda,failed,R16,5.79,3.83,medium,2.242,1.2075,2896.0,0.956
D6284,hotel,salad,karbohidrat,9.2,47.0,-0.4966973388638646,117.14182861584756,Samarinda,pending,R1,1.34,1.34,high,1.595,1.25,2271.6,0.972
D6285,supermarket,nasi putih,fruit,11.1,5.0,-0.4920173398396233,117.14812784199822,Samarinda,completed,R6,2.03,0.81,high,2.5766666666666667,0.585,4120.666666666667,1.05
D6286,restaurant,buah apel,protein,6.1,24.0,-0.5031986365201823,117.1640731787972,Samarinda,pending,R8,3.78,2.23,medium,2.242,0.825,2755.5,1.13
D6287,supermarket,buah apel,karbohidrat,18.6,24.0,-0.4904540069144035,117.16351389100228,Samarinda,failed,R8,1.58,2.98,medium,2.242,0.825,2755.5,1.13
D6288,restaurant,ayam bakar,vegetable,18.0,24.0,-0.4840300145919299,117.16436931852192,Samarinda,completed,R2,4.64,1.34,high,4.98,0.61,4848.0,0.965
D6289,hotel,nasi putih,fruit,11.1,40.0,-0.4892555014665084,117.15626220557392,Samarinda,completed,Unknown,2.05,3.77,medium,2.5766666666666667,0.585,4120.666666666667,1.05
D6290,supermarket,nasi putih,fruit,18.2,24.0,-0.4853861122000286,117.15426426512016,Samarinda,pending,Unknown,3.25,2.23,low,2.5766666666666667,0.585,4120.666666666667,1.05
D6291,supermarket,ayam bakar,protein,26.5,48.0,-0.4894432638574509,117.16449156419624,Samarinda,pending,R8,5.25,3.99,low,4.98,0.61,4848.0,0.965
D6292,restaurant,salad,fruit,5.9,24.0,-0.5178385897087288,117.14177292102342,Samarinda,pending,R15,3.65,2.23,medium,1.595,1.25,2271.6,0.972
D6293,hotel,salad,protein,16.1,40.0,-0.4846826284271404,117.1621580748708,Samarinda,completed,R13,1.43,1.4,low,1.595,1.25,2271.6,0.972
D6294,supermarket,salad,karbohidrat,7.5,9.0,-0.4977785808929127,117.14756822532075,Samarinda,failed,R17,3.28,3.27,low,1.595,1.25,2271.6,0.972
D6295,hotel,ayam bakar,fruit,21.4,28.0,-0.5120235394631594,117.15997170828471,Samarinda,failed,R7,4.42,2.2,low,4.98,0.61,4848.0,0.965
D6296,hotel,salad,protein,24.0,36.0,-0.5146974043546764,117.16626182179238,Samarinda,pending,R10,4.7,1.51,medium,1.595,1.25,2271.6,0.972
D6297,supermarket,nasi putih,fruit,13.4,25.0,-0.4877262130167974,117.14934236906548,Samarinda,completed,Unknown,3.4,1.7,high,2.5766666666666667,0.585,4120.666666666667,1.05
D6298,hotel,nasi putih,karbohidrat,16.1,13.0,-0.4905871411184225,117.14298270439008,Samarinda,pending,Unknown,2.93,3.46,high,2.5766666666666667,0.585,4120.666666666667,1.05
D6299,hotel,buah apel,protein,11.6,24.0,-0.5061819841206028,117.13616549472076,Samarinda,completed,R9,5.9,2.23,low,2.242,0.825,2755.5,1.13
D6300,hotel,ayam bakar,karbohidrat,17.1,1.0,-0.5069467766866953,117.14693749123724,Samarinda,completed,R13,4.37,1.26,medium,4.98,0.61,4848.0,0.965
D6301,restaurant,nasi putih,protein,7.5,24.0,-0.515945790647989,117.13660053967244,Samarinda,pending,R7,5.84,2.5,high,2.5766666666666667,0.585,4120.666666666667,1.05
D6302,supermarket,ayam goreng,vegetable,7.1,24.0,-0.51506342134404,117.14251334674354,Samarinda,pending,Unknown,5.52,3.89,medium,4.82,0.18,962.0,1.025
D6303,supermarket,roti tawar,vegetable,8.8,28.0,-0.5076304281945401,117.16946529552077,Samarinda,completed,R17,5.6,0.89,medium,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D6304,restaurant,buah apel,karbohidrat,2.4,24.0,-0.5104769325523623,117.14141747632758,Samarinda,completed,R7,3.88,2.23,low,2.242,0.825,2755.5,1.13
D6305,hotel,sayur sop,vegetable,23.4,2.0,-0.5150335784853226,117.15040693900436,Samarinda,completed,R18,2.85,3.33,medium,1.34,0.91,2571.0,1.0266666666666666
D6306,hotel,ayam bakar,protein,25.8,40.0,-0.4934840276307308,117.1552807700234,Samarinda,pending,Unknown,5.27,2.23,medium,4.98,0.61,4848.0,0.965
D6307,restaurant,buah apel,vegetable,20.1,23.0,-0.5193456292005582,117.16243238833104,Samarinda,failed,Unknown,1.35,3.73,medium,2.242,0.825,2755.5,1.13
D6308,supermarket,ayam goreng,protein,15.4,31.0,-0.4826966999454317,117.16773340880108,Samarinda,completed,R20,5.96,2.23,high,4.82,0.18,962.0,1.025
D6309,restaurant,ayam bakar,vegetable,11.5,41.0,-0.4928718553636353,117.16112272518556,Samarinda,pending,R3,0.53,1.34,low,4.98,0.61,4848.0,0.965
D6310,restaurant,buah apel,protein,3.5,24.0,-0.5174649142775639,117.16584903188742,Samarinda,failed,R4,6.87,3.38,high,2.242,0.825,2755.5,1.13
D6311,hotel,buah apel,vegetable,29.2,24.0,-0.5126199592579923,117.16199316870072,Samarinda,pending,R20,1.95,2.4,low,2.242,0.825,2755.5,1.13
D6312,supermarket,ayam goreng,fruit,19.6,26.0,-0.4846679907528331,117.14478075322644,Samarinda,failed,R3,2.63,2.23,medium,4.82,0.18,962.0,1.025
D6313,hotel,ayam goreng,protein,4.0,24.0,-0.4913990146019204,117.14136225643968,Samarinda,completed,R1,1.67,3.73,medium,4.82,0.18,962.0,1.025
D6314,supermarket,nasi putih,vegetable,8.7,13.0,-0.4846045297668435,117.13673233350389,Samarinda,failed,R4,1.61,1.59,high,2.5766666666666667,0.585,4120.666666666667,1.05
D6315,restaurant,nasi goreng,protein,9.3,28.0,-0.4916758380423271,117.1531912602478,Samarinda,completed,Unknown,3.48,1.17,high,2.242,1.2075,2896.0,0.956
D6316,restaurant,salad,protein,2.6,24.0,-0.5180650387085093,117.14148421537752,Samarinda,pending,R11,0.59,3.04,low,1.595,1.25,2271.6,0.972
D6317,supermarket,roti tawar,protein,16.1,4.0,-0.4829696961157843,117.14837150291054,Samarinda,completed,R15,2.76,2.23,medium,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D6318,restaurant,nasi putih,fruit,5.1,28.0,-0.4880409107490875,117.16727156040452,Samarinda,pending,R19,5.83,2.23,high,2.5766666666666667,0.585,4120.666666666667,1.05
D6319,hotel,nasi goreng,fruit,5.0,24.0,-0.4854578075269968,117.15855400082734,Samarinda,failed,R1,4.52,3.95,medium,2.242,1.2075,2896.0,0.956
D6320,hotel,buah apel,fruit,13.9,48.0,-0.4993454022581418,117.13661615551725,Samarinda,pending,R6,1.88,2.23,high,2.242,0.825,2755.5,1.13
D6321,supermarket,salad,karbohidrat,19.2,21.0,-0.4938538229029652,117.14831903247811,Samarinda,pending,R3,4.38,1.58,medium,1.595,1.25,2271.6,0.972
D6322,restaurant,ayam bakar,protein,2.7,44.0,-0.5041572259680798,117.16400158561868,Samarinda,completed,R9,6.33,0.76,medium,4.98,0.61,4848.0,0.965
D6323,restaurant,nasi goreng,fruit,11.3,24.0,-0.5065983247314914,117.14005258650342,Samarinda,failed,R6,2.14,2.23,low,2.242,1.2075,2896.0,0.956
D6324,restaurant,nasi putih,karbohidrat,6.0,23.0,-0.5042420849712923,117.14601903506258,Samarinda,pending,R15,6.04,2.54,high,2.5766666666666667,0.585,4120.666666666667,1.05
D6325,hotel,nasi putih,karbohidrat,19.7,46.0,-0.5062588552530431,117.16516729689066,Samarinda,failed,R13,3.51,1.62,low,2.5766666666666667,0.585,4120.666666666667,1.05
D6326,hotel,nasi putih,karbohidrat,26.4,34.0,-0.4986766152166368,117.14604796016664,Samarinda,completed,R1,1.96,0.59,low,2.5766666666666667,0.585,4120.666666666667,1.05
D6327,supermarket,nasi putih,karbohidrat,21.1,36.0,-0.514451857093305,117.15493335671805,Samarinda,pending,Unknown,3.41,2.23,medium,2.5766666666666667,0.585,4120.666666666667,1.05
D6328,supermarket,sayur sop,vegetable,17.3,40.0,-0.481833626680113,117.14527834147148,Samarinda,pending,Unknown,2.25,0.86,low,1.34,0.91,2571.0,1.0266666666666666
D6329,restaurant,ayam goreng,fruit,16.1,20.0,-0.5080693554351963,117.14273118480368,Samarinda,failed,R19,6.66,0.65,high,4.82,0.18,962.0,1.025
D6330,restaurant,nasi goreng,vegetable,29.5,21.0,-0.491544657252079,117.1524515780752,Samarinda,pending,R6,6.32,3.38,low,2.242,1.2075,2896.0,0.956
D6331,supermarket,ayam bakar,vegetable,17.2,47.0,-0.5044163047215467,117.14459435644376,Samarinda,completed,R20,3.2,1.93,low,4.98,0.61,4848.0,0.965
D6332,supermarket,roti tawar,protein,3.2,36.0,-0.5179916264417161,117.1603834680872,Samarinda,failed,R14,1.29,2.23,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D6333,hotel,sayur sop,karbohidrat,16.1,21.0,-0.5161753026966073,117.15676963682655,Samarinda,completed,R15,1.25,3.09,low,1.34,0.91,2571.0,1.0266666666666666
D6334,restaurant,nasi putih,fruit,2.4,36.0,-0.5181204939288027,117.1687549992448,Samarinda,pending,Unknown,0.63,0.61,low,2.5766666666666667,0.585,4120.666666666667,1.05
D6335,restaurant,roti tawar,fruit,5.4,23.0,-0.5141698083939774,117.15766781267747,Samarinda,failed,R20,3.51,1.33,medium,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D6336,hotel,nasi goreng,protein,28.3,5.0,-0.5188499692702121,117.1614681826132,Samarinda,failed,Unknown,4.67,3.21,low,2.242,1.2075,2896.0,0.956
D6337,supermarket,salad,protein,10.1,6.0,-0.5079512684076709,117.16105296161471,Samarinda,failed,R18,3.13,3.93,medium,1.595,1.25,2271.6,0.972
D6338,hotel,sayur sop,karbohidrat,9.7,24.0,-0.4826203986914929,117.13815619428826,Samarinda,completed,R13,3.11,2.23,low,1.34,0.91,2571.0,1.0266666666666666
D6339,supermarket,roti tawar,fruit,6.9,32.0,-0.4889155445351899,117.16100066213804,Samarinda,completed,R9,1.45,2.23,medium,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D6340,hotel,buah apel,vegetable,17.0,15.0,-0.5025717851416144,117.15947182993244,Samarinda,pending,R13,3.42,0.8,medium,2.242,0.825,2755.5,1.13
D6341,hotel,nasi putih,fruit,16.2,32.0,-0.5032115211817978,117.16285846431607,Samarinda,pending,R19,2.68,2.01,high,2.5766666666666667,0.585,4120.666666666667,1.05
D6342,supermarket,ayam bakar,fruit,27.2,7.0,-0.497520443874009,117.16667882367608,Samarinda,completed,R17,6.04,0.68,low,4.98,0.61,4848.0,0.965
D6343,hotel,ayam goreng,protein,16.6,34.0,-0.4887289647090195,117.14102024696814,Samarinda,completed,R12,5.28,2.23,medium,4.82,0.18,962.0,1.025
D6344,supermarket,salad,protein,16.1,26.0,-0.5163312882229438,117.15486227934484,Samarinda,pending,R7,1.43,2.43,high,1.595,1.25,2271.6,0.972
D6345,hotel,sayur sop,protein,7.8,31.0,-0.4977297912052272,117.14930374709624,Samarinda,failed,Unknown,5.04,1.93,low,1.34,0.91,2571.0,1.0266666666666666
D6346,supermarket,buah apel,karbohidrat,17.0,15.0,-0.5030982034207604,117.16998323654326,Samarinda,failed,R3,5.25,1.92,high,2.242,0.825,2755.5,1.13
D6347,restaurant,nasi putih,karbohidrat,19.1,32.0,-0.502050542055324,117.1640130042192,Samarinda,completed,R10,5.61,1.16,medium,2.5766666666666667,0.585,4120.666666666667,1.05
D6348,supermarket,salad,vegetable,9.2,11.0,-0.4901187919650064,117.1516357429139,Samarinda,pending,R17,0.61,1.8,high,1.595,1.25,2271.6,0.972
D6349,restaurant,nasi goreng,vegetable,9.3,24.0,-0.4859184321488712,117.1509298669712,Samarinda,failed,R3,1.26,3.3,high,2.242,1.2075,2896.0,0.956
D6350,restaurant,sayur sop,karbohidrat,17.1,41.0,-0.5195943486031949,117.1650685207486,Samarinda,completed,R5,4.82,2.04,low,1.34,0.91,2571.0,1.0266666666666666
D6351,restaurant,sayur sop,fruit,18.0,40.0,-0.4834235581185615,117.13949981018108,Samarinda,pending,R14,5.29,3.04,medium,1.34,0.91,2571.0,1.0266666666666666
D6352,supermarket,nasi goreng,vegetable,12.8,4.0,-0.4800423470026392,117.15268779191469,Samarinda,failed,R3,4.43,2.2,low,2.242,1.2075,2896.0,0.956
D6353,supermarket,nasi goreng,vegetable,13.4,45.0,-0.4963734553438073,117.14303425514476,Samarinda,failed,R17,6.63,2.33,high,2.242,1.2075,2896.0,0.956
D6354,hotel,roti tawar,protein,2.3,33.0,-0.5017334621305802,117.13022109176332,Samarinda,pending,Unknown,3.86,0.94,high,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D6355,hotel,buah apel,protein,16.1,13.0,-0.5189370474792336,117.1586590286132,Samarinda,completed,R13,3.32,2.23,low,2.242,0.825,2755.5,1.13
D6356,hotel,nasi goreng,fruit,10.7,39.0,-0.4821545999074145,117.13137123874178,Samarinda,failed,Unknown,4.79,2.23,high,2.242,1.2075,2896.0,0.956
D6357,supermarket,ayam goreng,fruit,16.1,18.0,-0.5063142358163174,117.15977100851742,Samarinda,completed,R3,4.38,2.23,low,4.82,0.18,962.0,1.025
D6358,hotel,sayur sop,karbohidrat,8.6,17.0,-0.4883790928173691,117.13160725527032,Samarinda,failed,R11,3.52,3.71,high,1.34,0.91,2571.0,1.0266666666666666
D6359,hotel,salad,fruit,28.8,28.0,-0.5078908525118774,117.1504138964221,Samarinda,completed,R6,5.78,3.66,low,1.595,1.25,2271.6,0.972
D6360,supermarket,ayam bakar,vegetable,7.2,41.0,-0.4954727003665102,117.14222594077572,Samarinda,completed,R15,5.47,0.51,medium,4.98,0.61,4848.0,0.965
D6361,supermarket,ayam bakar,protein,9.1,33.0,-0.4831074549181015,117.1367101249804,Samarinda,failed,Unknown,3.44,2.31,high,4.98,0.61,4848.0,0.965
D6362,supermarket,nasi goreng,protein,12.7,20.0,-0.5052642477216484,117.14023978527784,Samarinda,completed,Unknown,5.62,2.23,high,2.242,1.2075,2896.0,0.956
D6363,hotel,ayam bakar,karbohidrat,14.2,45.0,-0.5040612716954739,117.1636714378874,Samarinda,failed,R8,5.31,1.92,low,4.98,0.61,4848.0,0.965
D6364,restaurant,roti tawar,fruit,2.7,39.0,-0.5022133822257514,117.13926893932585,Samarinda,pending,R3,6.02,1.48,medium,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D6365,restaurant,roti tawar,fruit,16.4,10.0,-0.4983421797222238,117.13328849783768,Samarinda,completed,R18,2.49,2.2,medium,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D6366,hotel,nasi putih,fruit,9.6,21.0,-0.4917419349682559,117.13995123482216,Samarinda,failed,Unknown,5.82,2.2,high,2.5766666666666667,0.585,4120.666666666667,1.05
D6367,restaurant,roti tawar,protein,6.6,44.0,-0.4993476424135857,117.15809356736622,Samarinda,completed,R13,2.12,2.24,high,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D6368,supermarket,buah apel,vegetable,6.0,43.0,-0.496833347818497,117.15759082251354,Samarinda,failed,R5,1.53,0.78,high,2.242,0.825,2755.5,1.13
D6369,supermarket,roti tawar,fruit,5.9,40.0,-0.5125892062526258,117.14006964303776,Samarinda,pending,Unknown,2.98,2.17,medium,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D6370,hotel,salad,vegetable,5.3,24.0,-0.5018827579494146,117.16591157303868,Samarinda,pending,R10,5.56,2.14,medium,1.595,1.25,2271.6,0.972
